Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 18:27,993929,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,225.36821040000004,8.048864657000001,141989.8571,374234.1825,990671.0,11.0,991574.0,165262.3333,404366.1207,990671.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.042756575,1.006108082,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 18:01,8548,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,26672.90594,467.9457183,2849.333333,1897.8436010000007,4779.0,985.0,5764.0,2882.0,2682.763128,4779.0,985.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,350.9592887,116.98642959999998,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 12:59,993099,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,306.1124822,8.055591638,141871.2857,375182.8465,992706.0,14.0,993052.0,165508.6667,405242.2799,992706.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.048642683,1.006948955,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:04,5766,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,39542.1436,693.7218176,1922.0,1655.865031,3817.0,754.0,1949.0,974.5,311.8340905,1195.0,754.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,520.2913632,173.4304544,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:19,109993357,27,1,862.0,38.0,76,28,31.92592593,12.84800471,38,38,38.0,0.0,8.182312319,0.254560828,4073828.037,16800000.0,86500000.0,16.0,110000000.0,4230441.346,17100000.0,86500000.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,216,8,0.24546937,0.009091458,28,76,32.34482759,12.47934254,155.73399009999997,0,0,0,0,0,0,0,0,0,33.5,31.92592593,38.0,0,0,0,0,0,0,27,862,1,38,-1,-1,27,0,3131995.0,4416426.321,6254880.0,9110.0,51400000.0,49600000.0,86500000.0,16300000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 12:46,997159,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,304.8661247,8.022792754,142451.2857,375012.34,992896.0,14.0,997092.0,166182.0,405007.0038,992896.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.01994366,1.002849094,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 19:16,85796950,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.100698800000002,0.419595335,2451341.429,10500000.0,61300000.0,20.0,85800000.0,2523341.059,10600000.0,61300000.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.407939909,0.011655426,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5430858.5,1184971.665,6268760.0,4592957.0,37000000.0,34400000.0,61300000.0,12700000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 19:22,1000414,3,1,84.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,111.9536512,3.998344685,333471.3333,574334.1229,996653.0,383.0,1000031.0,500015.5,702351.4881,996653.0,3378.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,2.998758514,0.999586171,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 17:27,995273,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,225.0638769,8.037995605,142181.8571,373111.8136,988311.0,53.0,993952.0,165658.6667,403020.0512,988311.0,53.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.033246155,1.004749451,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:38,998262,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,304.5292719,8.013928207000001,142608.8571,375058.0667,993158.0,61.0,995994.0,165999.0,405224.1779,993158.0,61.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.012187181,1.001741026,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 16:16,85774429,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10413853,0.419705505,2450697.971,10500000.0,61300000.0,12.0,85800000.0,2522730.029,10600000.0,61300000.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.408047018,0.011658486,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5325382.0,1319175.583,6258180.0,4392584.0,37100000.0,34200000.0,61300000.0,12900000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:25,994598,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,305.65112739999995,8.043450721000001,142085.4286,375160.6844,992869.0,20.0,994510.0,165751.6667,405203.5094,992869.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.038019381,1.00543134,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 18:16,85766555,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10534159,0.419744037,2450473.0,10500000.0,61300000.0,27.0,85800000.0,2522543.912,10600000.0,61300000.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.40808448,0.011659557,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5408022.0,1189684.532,6249256.0,4566788.0,37000000.0,34300000.0,61300000.0,12700000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 18:46,85771778,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10454355,0.419718477,2450622.2290000003,10500000.0,61200000.0,12.0,85800000.0,2522657.088,10600000.0,61200000.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.40805963,0.011658847,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5392212.5,1218921.2759999998,6254120.0,4530305.0,37000000.0,34300000.0,61200000.0,12700000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:22,999430,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,224.1277528,8.004562601,142775.7143,376397.2953,996363.0,16.0,997391.0,166231.8333,406679.6242,996363.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.003992276,1.000570325,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:22,999430,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,224.1277528,8.004562601,142775.7143,376397.2953,996363.0,16.0,997391.0,166231.8333,406679.6242,996363.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.003992276,1.000570325,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:52,998842,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,224.2596927,8.00927474,142691.7143,374900.229,992876.0,48.0,998283.0,166380.5,404903.0577,992876.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.008115397999999,1.001159343,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:42,998394,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,304.4890093,8.012868667000001,142627.7143,375672.4837,994571.0,16.0,996465.0,166077.5,405877.668,994571.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.011260084,1.001608583,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 17:31,6931,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,32895.68605,577.1172991000001,2310.333333,2303.482219,4688.0,89.0,4777.0,2388.5,3251.9840870000007,4688.0,89.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,432.8379743,144.2793248,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 16:46,87199458,39,1,1208.0,28.0,76,28,30.97435897,10.83728258,28,28,28.0,0.0,14.17440003,0.4587184479999999,2235883.538,9942478.924,61300000.0,10.0,87200000.0,2294689.526,10100000.0,61300000.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,312,8,0.447250486,0.011467961,28,76,30.82926829,10.58277478,111.995122,0,0,0,0,0,0,0,0,0,31.6,30.97435897,28.0,0,0,0,0,0,0,39,1208,1,28,-1,-1,39,0,6078641.0,2269037.779,7683093.0,4474189.0,37000000.0,34300000.0,61300000.0,12800000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 12:07,1000374,7,1,266.0,38.0,38,38,38.0,0.0,38,38,38.0,0.0,303.8863465,7.997009118999999,142910.5714,376885.0733,997605.0,48.0,999269.0,166544.8333,407134.8329,997605.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,6.997382979,0.99962614,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,42.75,38.0,38.0,0,0,0,0,0,0,7,266,1,38,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:49,110349512,31,1,974.0,38.0,76,28,31.41935484,12.03543156,38,38,38.0,0.0,9.170860674,0.289987689,3559661.677,14700000.0,81000000.0,31.0,110000000.0,3678302.133,14900000.0,81000000.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.280925574,0.009062115,28,76,31.81818182,11.76184123,138.3409091,0,0,0,0,0,0,0,0,0,32.8125,31.41935484,38.0,0,0,0,0,0,0,31,974,1,38,-1,-1,31,0,6030318.5,8515376.546,12100000.0,9038.0,48600000.0,45800000.0,81000000.0,16300000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 19:31,10291,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,22155.28131,388.6891459,3430.333333,5763.132597,10085.0,87.0,206.0,103.0,22.627417,119.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,291.5168594,97.17228646,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 16:27,1006283,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,222.6013954,7.950049837000001,143754.7143,375267.1551,994741.0,21.0,996333.0,166055.5,405971.6676,994741.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,6.956293607,0.99375623,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 17:10,998925,3,1,84.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,112.12052959999998,4.004304627,332975.0,572650.66,994214.0,1347.0,997578.0,498789.0,700636.7541,994214.0,3364.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,3.0032284710000003,1.001076157,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 15:31,7031,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,32427.81966,568.9091168,2343.666667,2404.214286,4880.0,98.0,4978.0,2489.0,3381.384628,4880.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,426.6818376,142.2272792,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 17:10,998925,3,1,84.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,112.12052959999998,4.004304627,332975.0,572650.66,994214.0,1347.0,997578.0,498789.0,700636.7541,994214.0,3364.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,3.0032284710000003,1.001076157,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:19,109235315,31,1,974.0,38.0,76,28,31.41935484,12.03543156,38,38,38.0,0.0,9.264403183,0.292945555,3523719.839,13700000.0,74900000.0,27.0,109000000.0,3641173.467,13900000.0,74900000.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.283791007,0.009154549,28,76,31.81818182,11.76184123,138.3409091,0,0,0,0,0,0,0,0,0,32.8125,31.41935484,38.0,0,0,0,0,0,0,31,974,1,38,-1,-1,31,0,2415658.333,3355971.55,6248060.0,2398.0,33700000.0,35900000.0,74900000.0,9796280.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 16:19,1002338,3,1,84.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,111.7387548,3.990669814,334112.6667,576574.3066,999882.0,76.0,999958.0,499979.0,706969.6025,999882.0,76.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,2.99300236,0.997667453,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 15:46,85796823,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10071819,0.419595956,2451337.8,10500000.0,61300000.0,13.0,85800000.0,2523362.706,10700000.0,61300000.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.407940513,0.011655443,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,4776021.0,2098049.4590000003,6259566.0,3292476.0,37600000.0,33400000.0,61300000.0,14000000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:22,990141,7,1,196.0,28.0,28,28,28.0,0.0,28,28,28.0,0.0,226.2304056,8.079657342,141448.7143,372433.4243,986043.0,38.0,990026.0,165004.3333,402227.6746,986043.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,7.069700173999999,1.009957168,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31.5,28.0,28.0,0,0,0,0,0,0,7,196,1,28,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 16:01,11305,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,20168.06723,353.8257408,3768.333333,3185.237877,5809.0,98.0,5496.0,2748.0,3747.66594,5398.0,98.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,265.3693056,88.45643521,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 19:16,85796950,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.100698800000002,0.419595335,2451341.429,10500000.0,61300000.0,20.0,85800000.0,2523341.059,10600000.0,61300000.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.407939909,0.011655426,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5430858.5,1184971.665,6268760.0,4592957.0,37000000.0,34400000.0,61300000.0,12700000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 18:16,85766555,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10534159,0.419744037,2450473.0,10500000.0,61300000.0,27.0,85800000.0,2522543.912,10600000.0,61300000.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.40808448,0.011659557,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5408022.0,1189684.532,6249256.0,4566788.0,37000000.0,34300000.0,61300000.0,12700000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 13:34,2643,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,86265.60726,1513.431706,881.0,1200.614842,2267.0,161.0,2428.0,1214.0,1489.166881,2267.0,161.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,1135.0737800000004,378.3579266,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 17:16,85777086,35,1,1096.0,28.0,76,28,31.31428571,11.40632288,28,28,28.0,0.0,13.10373262,0.4196925039999999,2450773.886,10500000.0,61300000.0,11.0,85800000.0,2522745.471,10600000.0,61300000.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.408034379,0.011658125,28,76,31.13513514,11.11096096,123.4534535,0,0,0,0,0,0,0,0,0,32.0,31.31428571,28.0,0,0,0,0,0,0,35,1096,1,28,-1,-1,35,0,5365011.0,1256948.772,6253808.0,4476214.0,37000000.0,34300000.0,61300000.0,12800000.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 14:31,9626,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,23685.85082,415.5412425,3208.666667,2996.548236,6610.0,958.0,8668.0,4334.0,3218.750068,6610.0,2058.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,311.6559319,103.8853106,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,7/2/2020 19:31,10291,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,22155.28131,388.6891459,3430.333333,5763.132597,10085.0,87.0,206.0,103.0,22.627417,119.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,291.5168594,97.17228646,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 12:04,4624,3,1,190.0,38.0,76,38,63.33333333,21.93931023,38,38,38.0,0.0,49307.95848,865.0519031,1541.333333,2471.512155,4395.0,86.0,229.0,114.5,40.30508653,143.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,648.7889273,216.2629758,38,76,53.2,20.81345719,433.2,0,0,0,0,0,0,0,0,0,66.5,63.33333333,38.0,0,0,0,0,0,0,3,190,1,38,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.1-224.0.0.251-5353-5353-17,192.168.20.1,5353,224.0.0.251,5353,17,5/2/2020 14:04,53225538,11,1,494.0,38.0,76,38,44.90909091,15.37175686,38,38,38.0,0.0,9.995201927,0.225455683,4838685.273,15700000.0,52200000.0,29.0,53200000.0,5322522.4,16500000.0,52200000.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,8,0.2066677089999999,0.018787974,38,76,43.84615385,14.27028471,203.6410256,0,0,0,0,0,0,0,0,0,47.5,44.90909091,38.0,0,0,0,0,0,0,11,494,1,38,-1,-1,11,0,996785.0,0.0,996785.0,996785.0,52200000.0,0.0,52200000.0,52200000.0,Normal
